Rank,City,Country,Country_Encoded,Quality of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,x1,x54,Air_Pollution_2023,Education,Taxation,Internet Access
65,Taipei,Taiwan,60,0.27242572689883804,-0.011847923003879835,1.6579556583959614,2.3240168272357615,-0.42948556092388307,2.368692479930938,-0.09081403319338735,0.10156795947944038,0.3628060803686938,-1.0053139436357372,-0.31280151780394605,-0.40864544176855355,0.6899955612588482,1.065284379981716,0.018848966953044312
143,Shanghai,China,10,-1.5674076852868752,-0.17619607125518763,0.796655936404986,-0.3991528953776601,-1.003761610210848,4.513418382901051,1.5043395238280017,1.331506394734151,0.3146193292405877,-1.043886908143899,-0.588997244356547,0.7294427153171557,0.7346792694548208,-1.7622202535861673,-1.3505160847504925
16,Brisbane,Australia,1,1.279263696559524,0.9881687756778077,0.24097869641080863,0.8397666631086264,0.7135972419425523,-0.37655667587080616,0.719422694182556,-0.9679437233507429,1.1880041934374974,0.26759388513360144,0.9682676523401521,-0.8785657130813626,0.8246560091403473,-0.26418049355384265,-0.4158868460323974
24,Edinburgh,UnitedKingdom,64,1.1235297660004968,0.3307761826725758,0.6299527644067334,1.2077625715698996,0.8229831560924504,-0.5138191336608932,-0.5212522946118572,-0.9893339570073464,0.3387127048046407,1.0407302607102353,0.18350072183570793,-0.7243731240568471,0.8943219723731601,0.3975243770053024,-0.010696185385772149
33,Atlanta,UnitedStates,65,0.8446573787203793,1.9046186193164578,-1.6552698850693215,-0.0679565777625154,1.1402023071271548,-1.4574985309677426,0.7827224385088016,-0.08559658501584169,0.6820433065923917,0.5342504658639372,1.4658279458191967,-0.24711034850477548,1.0423875327134509,-0.4504363667090339,0.6778113825098606
92,Brussels,Belgium,5,-0.3468882760219432,0.1469291015778924,-1.0718087830754355,0.7293678905702436,0.6424963977451179,-0.6682393986747414,0.2130247395725913,0.8020981117332104,0.3266660170226142,0.6315214198410408,0.20675708159566042,-0.36459041633297773,1.1220057764080937,-1.5747533539475222,1.2534142611107308
37,Sydney,Australia,1,0.7867098696751591,0.5229799492715633,0.42157379940891687,0.8765662539547533,1.014408505854772,0.6700695647786089,1.0485813646790332,-0.9625961649365918,1.1277707545273659,0.26759388513360144,1.3451841098753783,-0.9079357300384131,1.1514564022645306,-0.26418049355384265,-0.242309076041851
58,Vancouver,Canada,9,0.4824854471877585,-0.045274665021095103,-0.14799537158511517,0.5331034060575651,0.7792287904324905,0.4813336853172388,0.2003647907073429,-1.1283704757752704,0.7723934649575892,1.0776261398049984,0.6695562893162118,-0.643605577424958,1.2178726412649084,1.0369463602688982,-0.3404411891672051
52,Tokyo,Japan,30,0.5512981141789556,0.2694938223076816,1.1231163149015655,1.3917605258005363,-0.16149007125663284,0.49849149254099995,0.9346418248917914,-0.22463310378376558,0.41701617538781177,-0.77052198575997,0.23015453150582482,-0.46004297144339207,1.2550413621733765,0.43555060858575106,-0.19034126344589686
59,Berlin,Germany,21,0.45351169266514846,0.5759056241321542,-0.3077525780834415,-0.01889045663434492,0.5385797793027152,0.018072890275694652,-0.17943367525013063,-0.42249276510734923,0.2965492975675484,0.10827077086075944,0.41253118692367285,-0.2177403315477249,1.2706806600419671,-0.596001750020178,-0.2731732083957939
77,Montreal,Canada,9,0.0007967782493724821,0.07450449387392631,0.5396552129076788,-0.6322169707364672,0.4401324565678067,-0.050558338619349004,0.5801632566648164,-0.6898706858148951,-1.5646639647555214,0.5158025263165555,0.2534167700220363,-0.5554955265538063,1.3844210081771704,1.0369463602688982,-0.37869160960585174
27,Munich,Germany,21,1.0257433444866897,0.333561744507344,1.3801170383988728,1.195496041287858,0.7081279462350569,0.807332022568696,-0.5465721923423553,-1.155108267846025,-0.14315480647641293,0.6315214198410408,0.6178055979696846,-0.34990540785445245,1.4882090758505426,-0.596001750020178,-0.021511821509802794
80,Toronto,Canada,9,-0.07888104668780367,0.2193537092818585,-0.21745502658438734,0.8152336025445411,0.6260885106226334,0.3955446491984343,1.2131606999272724,-0.4920110244913114,-0.7876526028148224,1.1396783001007373,0.4518130362452105,-0.5114405011182305,1.5077074212451498,1.0369463602688982,-0.4288128501806299
133,Beijing,China,10,-1.382700000205239,0.2889927551510568,0.9564131429033118,0.1283079067501648,-1.0858010458232716,3.3810031061328316,1.0739012624095319,1.67375013323981,-1.2514500824228363,-1.2786788660196664,-0.5115622669151682,1.052512901844712,1.657397843701659,-1.796128995122873,-0.8983697355653912
32,Canberra,Australia,1,0.8555225366663572,0.11907348323021308,0.9564131429033118,0.3613719821089702,1.337096952596971,-0.23929421808071885,0.39026402368607965,-1.2032362935733831,0.26040923422146967,0.6046880532266674,1.3449665958938013,-0.929963242756201,0.7878528822080282,-0.26418049355384265,-0.25528783939068844
45,Boston,UnitedStates,65,0.6671931322693949,0.7959650090788211,0.004815869413283327,0.6189691180318626,1.6926011735841398,-0.5996081697796977,1.1372010067357774,-0.8984254639667809,-0.4021585937899791,1.3727931725631064,1.6792032829898835,-0.6289205689464328,1.9228596919386416,-0.5192226709692083,0.2662896177906321
75,Miami,UnitedStates,65,0.022527094141329522,0.14971466341266018,-0.8703757835775462,-0.4972851376340002,1.2113031513245882,-0.8398174709123503,0.9852816203527877,-0.41179764827904763,0.4411095509518648,1.3727931725631064,1.0769658555660169,-0.5922080477501195,0.20456800403896183,-0.1752911496683351,0.33144723053784286
103,Krakow (Cracow),Poland,45,-0.5931651894641258,-0.2597629262982256,1.0050349014028026,-1.1474112425822502,-0.6045030235637202,0.27543999863210816,-0.4452926014203623,1.2726832521784912,-0.2696450281876892,-0.7705219857599699,-0.7632597464481375,-0.5775230392715943,0.3134337658255139,-0.017857706819343733,0.31219012231700705
21,Tampa,UnitedStates,65,1.17785555573039,1.2806527683284408,-0.3563743365829317,0.017909134211782068,1.2659961083995372,-1.3717094948489381,0.13706504638109732,-0.7540413867847062,0.3808761120417331,1.5405017139029402,1.7295136790529961,-0.5481530223145438,0.15825943372677193,-0.1752911496683351,1.0547758708327954
62,San Francisco,UnitedStates,65,0.3484818325206882,1.7374849092303817,-1.4816207475711412,-0.3868863650956183,1.9496580718364005,-0.6167659770034587,1.8588180920549766,0.1817813356917041,1.1398174423093923,1.2050846312232726,1.6777346313527495,-0.5408105180752811,1.9228596919386416,-0.3128637581886843,0.21616837721585436
70,Phoenix,UnitedStates,65,0.18188274401568286,1.3670051852062473,-0.9398354385768184,-0.05569004748047191,0.7464130161875214,-1.3545516876251773,-0.2680533173068748,0.5614579830964193,-1.480337150281337,1.0373760898834388,1.5906221836817527,-0.5114405011182305,0.7693655621301794,-0.3014935650940351,0.5533729457494982
137,Panama City,Panama,44,-1.5022167376110036,-1.563405864969618,-0.48834768108154925,-1.086078591172038,-0.39666978667891356,0.10386192639449915,-0.2933732150373734,0.7914029949049085,-0.6370690055394931,-0.6397093235148996,-0.9322460647974234,-0.4820704841611799,-1.58054613839015,0.8785440962331436,-1.0582301133986298
148,Odessa (Odesa),Ukraine,62,-1.7666022476298167,-1.6525438436821922,-0.9676193005765271,-2.0428679531713487,-1.5124061110078741,0.5156492997647608,0.1877048418420936,0.8555736958747195,0.03754551025398219,-1.0740744455850693,-1.2047616899319935,-0.4673854756826547,-1.58054613839015,0.16670272925901186,-0.07374343010878288
88,Chicago,UnitedStates,65,-0.2961842056073761,0.740253772383462,-1.794189195067866,-0.3010206531213208,1.3863206139644255,-1.3030782659538946,0.8460221828350472,0.20851912776245868,-0.7394658516867172,1.3727931725631064,1.4283861472066743,-0.3756041726918717,1.6687718785151784,-0.5192226709692083,0.740594831229845
61,Prague,CzechRepublic,14,0.37021214841264527,-0.40739770354092636,1.0883864874019293,0.8642997236727116,-0.2982224639440054,1.0818569381488703,-0.4199727036898641,-0.700565802643197,0.13994235640120625,-1.9813776542335702,-1.401929296097071,-0.2617953569833007,0.14099527374196444,0.3873517545442907,0.4720505001502459
76,Timisoara,Romania,48,0.008040216880024485,-0.8057330459127406,1.0189268324026572,0.43497116380122597,-0.9217221745984245,-0.18782079640943602,-1.3694688685835479,0.5133299573690611,0.2182458269843773,-0.9181055021390238,-0.942116496556008,-0.12228777643731052,-0.5862320771474924,0.8259855468512495,2.0871415286717068
46,Brno,CzechRepublic,14,0.6237325004854798,-0.05920247419493477,1.0189268324026572,1.06056420818539,-0.6591959806386692,0.3955446491984343,-1.154249737874313,-0.3101940384101803,-0.010641240874123006,-1.9813776542335702,-1.401929296097071,-0.11494527219804791,0.1363237951578401,0.3873517545442907,0.96271106577702
93,Limassol,Cyprus,13,-0.35050999533726923,-0.6525271450005043,0.20624886891117253,-2.006068362325222,0.11744400982560739,-0.08487395306687068,-1.8378869765977652,0.6897993850360411,1.0434439400531819,0.6315214198410408,-0.5161300605282833,-0.07823275100173471,-1.58054613839015,-2.4868985012849083,-2.7412486126990663
138,Tbilisi,Georgia,20,-1.5239470535029607,-1.786250811751053,1.0119808669027304,-1.5399402116076082,-1.0475159758708072,0.5328071069885216,0.6941027964520583,1.342201511562453,0.3507593925866672,-0.4032402802257338,-1.124740059736727,0.06127482954425549,-1.2301852445808181,1.415028828403168,-0.5849800839715169
85,Poznan,Poland,45,-0.23099325793150502,-0.2486206789591541,0.8244397984046953,-1.3068761362488017,-0.7412354162510928,-0.2736098325282405,-0.3313530616331204,0.6737567097935885,-0.0588279920022282,-0.8644387689102768,-0.8394146247141548,0.09798735074056869,0.26306304022278115,-0.017857706819343733,0.23766775146240338
98,Durban,SouthAfrica,55,-0.44829641685107746,-0.22355062244624255,-2.8083001580572398,-1.1106116517361224,-1.2006562556806648,-1.062868964821242,-1.2175494822005586,0.34755564653038257,1.0374205961621683,-0.5088966612698292,-0.7502926798302115,0.11267235921909392,-1.2448090036267727,0.008300465223257595,-0.512172387136576
113,Brasilia,Brazil,7,-0.8358203835909813,-1.5856903596477618,-1.3357554720726694,-1.9447357109150094,-1.2662878041706036,1.1848037814914358,-0.5718920900728535,-0.8877303471384791,1.2422142884566163,-1.043886908143899,-1.0472580522452777,0.15672738465466987,-1.1676280531064562,-1.1051172836641467,-1.0835545296890439
127,Monterrey,Mexico,37,-1.1038276129251208,-1.120501533241517,-0.5578073360808214,0.16510749759629179,-0.36385401243394405,-0.4451879047658495,-0.4199727036898641,1.3154637194916985,0.12187232472816692,-0.24056299512609494,-0.8259111215876103,0.19343990585098306,-1.0892284559989767,-0.38770519486612764,-0.5820783279382401
78,Tel Aviv-Yafo,Israel,28,-0.0028249410659535196,-0.01741904667341578,0.9703050739031664,0.7539009511343289,0.7792287904324905,2.2657456365883726,0.07376530205485173,-0.03746855928848352,0.935023750014945,1.1933450333294842,0.46338242856259837,0.3035774694399227,-0.05053534820713673,0.8640117784316981,-1.3874475251740133
90,Pretoria,SouthAfrica,55,-0.30342764423802915,0.531336634775867,-2.8985977095562934,-0.16608882001885464,-1.069393158700787,-1.5261297598627863,1.2511405465230194,0.502634840540759,1.0494672839441948,-0.7537511316259865,-0.5852113253258571,0.43574254574665,-1.2448090036267727,0.008300465223257595,-0.512172387136576
116,Novi Sad,Serbia,51,-0.8937678926362004,-1.3600598510315591,0.06732955891262819,-2.1777997862738157,-0.8506213304009909,1.0303835164775874,-2.1417257493637445,0.3529032049445336,0.3387127048046407,-1.0170535415295257,-1.0466172678130645,0.5018250839000139,-1.3774383738630012,-0.4686017639608404,-0.7031606933267825
100,Izmir,Turkey,61,-0.5352176804189066,-1.2653507486494495,0.5396552129076788,0.6680352391600314,-0.9271914703059194,-0.17066298918567518,0.6054831543953141,0.7325798523492483,1.11572406674534,-1.350793538795795,-1.2163604760306757,0.5972776390104283,-0.7313525749021403,-0.39254930079994355,-1.2068791611033
